PT08.S1(CO),T,RH,log_AH,hour,month,CO
1010.0,8.3,64.9,-0.3391157275666304,4.0,3.0,1.3
870.0,9.6,58.5,-0.3566749439387324,5.0,3.0,0.8
983.0,7.7,66.4,-0.3581045367483269,6.0,3.0,1.1
995.0,7.4,68.0,-0.3505508772307723,7.0,3.0,1.4
1024.0,9.7,58.6,-0.3516874024276933,8.0,3.0,1.3
1163.0,12.5,50.1,-0.3226876816505963,9.0,3.0,1.9
1218.0,16.8,36.9,-0.3541068158330223,10.0,3.0,2.3
1210.0,19.2,31.3,-0.3729495164314845,11.0,3.0,2.3
1114.0,21.3,26.4,-0.4144553999462971,12.0,3.0,1.8
995.0,21.2,23.1,-0.5502596930113978,13.0,3.0,1.4
927.0,18.6,25.0,-0.6312997772338651,14.0,3.0,1.0
1002.0,18.0,27.3,-0.5808904982142777,15.0,3.0,1.4
987.0,18.2,28.3,-0.5364853705465683,16.0,3.0,1.3
993.0,17.0,31.4,-0.5028574541168138,17.0,3.0,1.3
1012.0,15.6,35.0,-0.4828862550767492,18.0,3.0,1.4
1114.0,14.1,40.2,-0.4403671601174292,19.0,3.0,1.9
1093.0,13.4,43.2,-0.4120366534912033,20.0,3.0,1.8
968.0,12.3,46.8,-0.4025693049961388,21.0,3.0,1.1
960.0,11.9,46.5,-0.4386600129658053,22.0,3.0,1.1
942.0,11.5,46.6,-0.4590241252027274,23.0,3.0,1.1
888.0,10.6,48.0,-0.4885750148311708,0.0,3.0,0.9
818.0,10.7,45.8,-0.5284805590047114,1.0,3.0,0.6
840.0,10.4,46.6,-0.5274632649190141,2.0,3.0,0.5
894.0,10.1,47.8,-0.5254317761553527,3.0,3.0,0.7
864.0,11.3,46.9,-0.4652151125139384,4.0,3.0,0.6
898.0,10.1,51.2,-0.4555486082761511,5.0,3.0,0.7
946.0,9.9,50.7,-0.4833725969846899,6.0,3.0,0.9
1309.0,8.1,56.8,-0.4861330111756192,7.0,3.0,2.9
1326.0,10.9,44.1,-0.5537331247772672,8.0,3.0,4.1
966.0,11.8,37.6,-0.6570081339440722,9.0,3.0,1.5
975.0,13.9,33.2,-0.6497046227171086,10.0,3.0,1.5
988.0,15.6,30.1,-0.6377124736718448,11.0,3.0,1.5
971.0,16.5,29.0,-0.6150756451397899,12.0,3.0,1.4
1010.0,17.5,27.9,-0.594750858703752,13.0,3.0,1.6
984.0,17.9,26.8,-0.6077036987424779,14.0,3.0,1.5
962.0,18.2,26.1,-0.618596449295649,15.0,3.0,1.4
1012.0,18.0,27.1,-0.593844979486083,16.0,3.0,1.5
1058.0,17.0,28.9,-0.5873467616737338,17.0,3.0,1.9
1173.0,16.1,31.3,-0.5656338602609858,18.0,3.0,2.5
1127.0,14.5,35.4,-0.5380255436926452,19.0,3.0,2.1
1020.0,13.2,37.9,-0.5563461390678,20.0,3.0,1.6
949.0,13.1,34.4,-0.6597124044737079,21.0,3.0,1.2
930.0,13.5,28.5,-0.8198448336059029,22.0,3.0,1.1
900.0,12.4,31.9,-0.7802312874670587,23.0,3.0,1.0
899.0,13.1,26.8,-0.9105572000263944,0.0,3.0,1.0
866.0,11.6,33.6,-0.7776163371863952,1.0,3.0,0.7
900.0,10.5,42.9,-0.6084384526329911,2.0,3.0,0.7
949.0,11.7,38.7,-0.6352557021441676,3.0,3.0,0.8
956.0,12.9,33.9,-0.6857744262305322,5.0,3.0,0.7
1054.0,11.3,40.3,-0.6206404897731973,6.0,3.0,1.1
1343.0,11.9,38.4,-0.6271721916364124,7.0,3.0,2.6
1584.0,13.3,35.6,-0.6132275573840719,8.0,3.0,4.0
1556.0,16.3,28.8,-0.6339353209280992,9.0,3.0,4.2
1565.0,17.9,28.2,-0.5549516818085458,10.0,3.0,4.7
1429.0,18.3,26.6,-0.5925781256382499,11.0,3.0,3.9
1419.0,20.8,22.5,-0.6045870035804651,12.0,3.0,3.7
1373.0,22.4,20.0,-0.6251147701681183,13.0,3.0,3.4
1185.0,20.9,21.7,-0.635822113940676,14.0,3.0,2.2
1122.0,19.1,26.5,-0.5464528014091419,15.0,3.0,1.9
1085.0,18.1,30.6,-0.4628294254977352,16.0,3.0,1.6
1249.0,17.3,34.7,-0.3874287456220658,17.0,3.0,2.1
1236.0,15.8,40.4,-0.3246227202640636,18.0,3.0,2.2
1334.0,15.9,42.0,-0.2822302937735357,19.0,3.0,2.7
1264.0,15.9,43.5,-0.2497442331113887,20.0,3.0,2.4
1073.0,15.0,46.1,-0.2442395146089442,21.0,3.0,1.3
1053.0,15.1,44.6,-0.2778637635144426,22.0,3.0,1.2
1098.0,14.9,43.5,-0.3144368097606006,23.0,3.0,1.5
1029.0,14.8,41.0,-0.3783364407199117,0.0,3.0,1.3
973.0,14.8,40.8,-0.3836057737552708,1.0,3.0,1.0
972.0,14.8,40.8,-0.3806749393009456,2.0,3.0,0.9
832.0,14.2,36.1,-0.5407695001390628,3.0,3.0,0.5
851.0,14.5,36.1,-0.52289820500026,4.0,3.0,0.5
909.0,14.6,36.0,-0.5196982022695891,5.0,3.0,0.6
1038.0,14.4,38.5,-0.4634650524061531,6.0,3.0,1.0
1636.0,13.8,58.2,-0.0911289334111019,7.0,3.0,3.1
1580.0,13.2,61.1,-0.0773131031026702,8.0,3.0,4.1
1262.0,10.4,74.4,-0.0635789816428713,9.0,3.0,2.2
1197.0,11.5,71.0,-0.0426987545331152,10.0,3.0,1.7
1277.0,12.2,70.0,-0.0076290271644911,11.0,3.0,1.9
1430.0,12.3,73.3,0.0432510419943149,12.0,3.0,2.9
1242.0,11.3,78.1,0.04027784649857,13.0,3.0,2.2
1349.0,13.6,69.2,0.071948499312584,14.0,3.0,2.6
1390.0,14.9,59.3,-0.0026033858701149,15.0,3.0,3.1
1224.0,15.7,50.9,-0.1056939045590639,16.0,3.0,2.3
1253.0,15.2,52.9,-0.0957402722808358,17.0,3.0,2.4
1312.0,15.5,50.8,-0.1186709297176786,18.0,3.0,2.8
1254.0,14.3,52.9,-0.1530346361690618,19.0,3.0,2.7
1198.0,13.2,56.0,-0.1688921364822938,20.0,3.0,2.3
1060.0,12.6,57.0,-0.1845239803491546,21.0,3.0,1.5
1050.0,12.3,57.8,-0.1955283842812363,22.0,3.0,1.4
1029.0,12.0,58.4,-0.2028508480464473,23.0,3.0,1.2
1143.0,12.0,61.6,-0.1516371746629597,0.0,4.0,1.6
1044.0,11.5,63.9,-0.1447945849032333,1.0,4.0,1.2
1034.0,10.7,67.2,-0.1473405878987091,2.0,4.0,1.1
956.0,9.0,73.1,-0.1750679280826465,3.0,4.0,0.9
909.0,10.2,66.6,-0.1864500673777347,4.0,4.0,0.7
996.0,11.0,63.7,-0.1833220571275381,5.0,4.0,0.9
1154.0,9.6,68.8,-0.1932207376629551,6.0,4.0,1.7
1510.0,9.5,69.6,-0.1895878927859998,7.0,4.0,4.2
1722.0,11.9,60.9,-0.167827110643502,8.0,4.0,6.2
1512.0,16.2,48.6,-0.1174330968920955,9.0,4.0,4.6
1258.0,19.2,39.6,-0.1400669888971184,10.0,4.0,2.8
1094.0,19.7,38.4,-0.1343317127952918,11.0,4.0,1.6
1129.0,20.6,36.7,-0.1281743387235081,12.0,4.0,1.7
1125.0,21.8,33.9,-0.1311342680248011,13.0,4.0,1.7
,,,,14.0,4.0,1.7
,,,,15.0,4.0,1.9
,,,,16.0,4.0,2.3
1308.0,23.6,27.5,-0.2340781163669893,17.0,4.0,3.3
1529.0,22.8,32.1,-0.1262437265742504,18.0,4.0,4.2
1592.0,20.8,36.7,-0.1190087865822021,19.0,4.0,5.5
1536.0,18.3,40.9,-0.1633427981961733,20.0,4.0,4.9
1192.0,16.8,44.0,-0.1814019797345709,21.0,4.0,2.5
1186.0,15.8,48.0,-0.1544340533070639,22.0,4.0,2.0
1203.0,14.9,52.0,-0.1327317124539582,23.0,4.0,2.0
1139.0,14.1,54.4,-0.1391471314101583,0.0,4.0,2.0
1072.0,13.3,58.8,-0.1140649562879726,1.0,4.0,1.3
954.0,13.3,60.9,-0.0802343927106059,2.0,4.0,1.0
951.0,11.8,64.3,-0.1200230425997303,3.0,4.0,0.9
968.0,11.3,72.9,-0.0265493352335365,5.0,4.0,0.7
1067.0,11.4,71.8,-0.0334533762592195,6.0,4.0,1.1
1386.0,11.9,73.7,0.0250827803674632,7.0,4.0,2.6
1474.0,12.6,70.2,0.0218593343528935,8.0,4.0,3.9
1569.0,13.6,65.3,0.0135083500247923,9.0,4.0,5.0
1375.0,16.9,52.3,0.0012991557316201,10.0,4.0,3.3
1328.0,19.4,44.1,-0.0146061523893621,11.0,4.0,2.9
1341.0,22.9,33.8,-0.0702078950434964,12.0,4.0,3.1
1297.0,23.6,31.3,-0.1052494107190974,13.0,4.0,3.0
1303.0,24.7,30.5,-0.064965278852359,14.0,4.0,2.7
1281.0,26.1,27.3,-0.094200795398827,15.0,4.0,2.7
1248.0,27.6,22.8,-0.1877764074769184,16.0,4.0,2.6
1382.0,26.9,22.3,-0.2494875266538117,17.0,4.0,3.7
1491.0,24.3,30.1,-0.1040280704240476,18.0,4.0,4.5
1620.0,21.2,40.1,-0.0022024235552,19.0,4.0,4.7
1693.0,19.4,42.5,-0.0530843710924552,20.0,4.0,5.5
1374.0,18.5,43.0,-0.0971719117522735,21.0,4.0,3.0
1287.0,17.8,47.0,-0.0547730258472915,22.0,4.0,1.9
1408.0,16.8,53.2,0.009950330853168,23.0,4.0,2.3
1254.0,17.1,51.8,-0.0010005003335835,0.0,4.0,1.6
1141.0,16.2,54.2,-0.0067225457608268,1.0,4.0,1.3
1141.0,15.1,58.2,-0.011465478109278,2.0,4.0,1.2
1042.0,15.1,57.6,-0.0206109539041243,3.0,4.0,0.9
986.0,14.5,58.0,-0.052557250738676,4.0,4.0,0.8
1005.0,13.7,61.6,-0.0375980304153184,5.0,4.0,0.8
1041.0,13.9,59.6,-0.0610247018377746,6.0,4.0,0.9
1272.0,13.3,61.7,-0.0619817923558813,7.0,4.0,2.0
1436.0,15.1,55.8,-0.0527680655386557,8.0,4.0,3.0
1472.0,17.0,50.5,-0.0321100539182335,9.0,4.0,3.1
1461.0,15.6,57.4,0.007472014838701,10.0,4.0,3.1
1430.0,16.6,55.2,0.0374884444109916,11.0,4.0,3.0
1498.0,17.0,54.3,0.0424846116061553,12.0,4.0,3.2
1454.0,18.0,51.5,0.0537303224209677,13.0,4.0,3.1
1402.0,19.5,47.5,0.0632564496350147,14.0,4.0,2.5
1327.0,21.6,41.7,0.0588347857208925,15.0,4.0,2.1
1273.0,22.2,38.3,0.010544213875671,16.0,4.0,2.0
1457.0,20.3,42.8,0.0052860044292374,17.0,4.0,3.2
1543.0,19.7,45.4,0.0307231726428404,18.0,4.0,4.1
1499.0,18.8,47.5,0.0197045832743354,19.0,4.0,3.9
1378.0,17.9,49.4,0.0063796069640389,20.0,4.0,3.1
1243.0,17.5,50.9,0.0089597413714718,21.0,4.0,2.0
1196.0,17.4,51.8,0.0227394869694893,22.0,4.0,1.7
1137.0,17.0,53.9,0.0356566772080346,23.0,4.0,1.6
1015.0,16.6,55.4,0.0399896482161584,0.0,4.0,1.0
978.0,15.9,57.0,0.0221528046411332,1.0,4.0,0.8
933.0,15.0,59.2,0.0058826631581555,2.0,4.0,0.5
927.0,14.5,61.4,0.0040916179032535,3.0,4.0,0.5
908.0,14.1,61.6,-0.0117689835999988,4.0,4.0,0.5
980.0,14.6,58.8,-0.0293258293818287,5.0,4.0,0.8
1236.0,14.4,58.9,-0.0414471899141734,6.0,4.0,1.7
1664.0,15.3,55.2,-0.0473012731180131,7.0,4.0,4.5
1757.0,16.2,52.5,-0.0433251247383736,8.0,4.0,6.2
1524.0,18.4,46.3,-0.026960181582783,9.0,4.0,4.4
1329.0,19.6,41.8,-0.0611310000042313,10.0,4.0,2.9
1167.0,20.2,40.1,-0.0650719967437148,11.0,4.0,1.6
1369.0,20.9,36.6,-0.1121613668883301,12.0,4.0,2.6
1284.0,20.4,34.7,-0.1949205923704698,13.0,4.0,2.9
1221.0,19.3,35.4,-0.2467960799794384,14.0,4.0,2.5
1096.0,18.6,36.9,-0.2447503050682685,15.0,4.0,1.9
1143.0,18.8,36.8,-0.2378765509162745,16.0,4.0,1.9
1251.0,17.5,40.6,-0.2146794729020804,17.0,4.0,2.7
1268.0,16.8,44.3,-0.1710255970521031,18.0,4.0,3.0
1314.0,16.3,47.7,-0.1339886400033167,19.0,4.0,3.3
1315.0,15.6,50.7,-0.1112668124285867,20.0,4.0,3.2
1095.0,15.7,49.4,-0.1314763627883859,21.0,4.0,1.8
1027.0,15.8,48.6,-0.1446790113694439,22.0,4.0,1.3
1012.0,15.7,47.0,-0.1833220571275381,23.0,4.0,1.1
948.0,15.7,45.9,-0.2081317936937718,0.0,4.0,0.9
889.0,15.6,44.9,-0.2331938871677111,1.0,4.0,0.7
830.0,15.6,44.4,-0.2450057981713446,2.0,4.0,0.4
801.0,16.1,42.4,-0.2590298298786186,3.0,4.0,0.3
804.0,15.7,45.4,-0.2152993972911606,4.0,4.0,0.3
824.0,15.3,50.1,-0.1488480967364158,5.0,4.0,0.3
1000.0,14.2,58.6,-0.0573113667131135,6.0,4.0,0.8
1307.0,14.3,58.2,-0.0585829574322978,7.0,4.0,2.8
1286.0,15.0,52.0,-0.1259034168891556,8.0,4.0,3.1
1150.0,13.6,61.4,-0.0492952917248775,9.0,4.0,2.3
1087.0,16.1,53.1,-0.0330398540782001,10.0,4.0,1.6
1016.0,16.6,44.3,-0.1870527311698561,11.0,4.0,1.5
1029.0,17.4,40.3,-0.2329413937943207,12.0,4.0,1.6
1109.0,18.1,42.2,-0.1416787783319379,13.0,4.0,1.8
997.0,14.4,51.8,-0.1704325124015411,14.0,4.0,1.4
1177.0,10.9,76.4,-0.0047110797301192,15.0,4.0,1.9
1045.0,16.4,47.7,-0.1256766080880019,16.0,4.0,1.2
1171.0,18.0,37.1,-0.2747000382286118,17.0,4.0,2.3
1221.0,14.7,48.7,-0.2120799789582302,18.0,4.0,3.3
1262.0,11.3,71.3,-0.0498206949839559,19.0,4.0,3.1
1207.0,10.0,74.0,-0.0957402722808358,20.0,4.0,3.3
956.0,9.8,71.8,-0.1390322086955573,21.0,4.0,1.2
1020.0,9.3,75.2,-0.1282880203015309,22.0,4.0,1.3
1107.0,9.6,76.0,-0.09563023101525,23.0,4.0,1.9
1020.0,9.3,75.0,-0.127947014330622,0.0,4.0,1.4
1051.0,9.0,76.7,-0.1249964901746852,1.0,4.0,1.5
965.0,8.2,79.6,-0.1424856482967553,2.0,4.0,1.1
890.0,7.6,80.6,-0.169958297810556,3.0,4.0,0.8
869.0,8.1,72.1,-0.24871780243364,5.0,4.0,0.8
939.0,8.1,70.4,-0.2732533357996599,6.0,4.0,1.1
1274.0,8.1,70.5,-0.2708905098119441,7.0,4.0,2.6
1512.0,9.9,64.3,-0.2409257211100077,8.0,4.0,5.1
1435.0,13.0,54.2,-0.2119563619236453,9.0,4.0,4.2
1207.0,16.5,42.6,-0.2342044986736347,10.0,4.0,2.6
1223.0,19.3,34.2,-0.2789205667832081,11.0,4.0,2.4
1121.0,21.5,27.4,-0.365139236636599,12.0,4.0,2.1
1176.0,20.4,26.7,-0.4583913139175696,13.0,4.0,2.6
1144.0,20.6,22.6,-0.6102777027376507,14.0,4.0,2.8
1136.0,20.6,24.8,-0.5223922601374562,15.0,4.0,2.5
1085.0,21.0,25.4,-0.4677661343055437,16.0,4.0,1.9
1297.0,21.5,24.5,-0.4775520470030652,17.0,4.0,3.6
1408.0,19.3,28.6,-0.4530285250397739,18.0,4.0,4.6
1618.0,18.0,32.9,-0.3949703710155229,19.0,4.0,6.3
1319.0,15.8,39.8,-0.3430538479867673,20.0,4.0,4.3
1045.0,15.3,41.5,-0.3293377477206134,21.0,4.0,1.6
1058.0,14.1,46.0,-0.3061176346074659,22.0,4.0,1.4
,,,,23.0,4.0,2.0
,,,,0.0,4.0,2.4
,,,,1.0,4.0,1.8
,,,,2.0,4.0,1.0
,,,,3.0,4.0,1.0
,,,,4.0,4.0,1.0
,,,,5.0,4.0,0.9
,,,,6.0,4.0,1.5
,,,,7.0,4.0,2.6
,,,,8.0,4.0,2.9
,,,,9.0,4.0,2.7
,,,,10.0,4.0,2.4
,,,,11.0,4.0,2.6
,,,,12.0,4.0,4.1
,,,,13.0,4.0,4.3
,,,,14.0,4.0,2.2
,,,,15.0,4.0,3.4
,,,,16.0,4.0,3.6
,,,,17.0,4.0,2.5
,,,,18.0,4.0,2.8
,,,,19.0,4.0,3.4
,,,,20.0,4.0,3.0
,,,,21.0,4.0,2.1
,,,,22.0,4.0,2.4
1176.0,12.0,67.9,-0.0488751677821366,23.0,4.0,2.3
1047.0,12.0,66.9,-0.0687071980097908,0.0,4.0,1.3
1116.0,11.5,70.1,-0.0509775547648674,1.0,4.0,1.7
1074.0,11.4,69.8,-0.0629397997738742,2.0,4.0,1.7
922.0,11.1,69.3,-0.0912384804342712,3.0,4.0,1.0
898.0,10.8,70.3,-0.0951901870037489,4.0,4.0,0.8
970.0,10.2,73.4,-0.0911289334111019,5.0,4.0,1.0
1073.0,10.8,70.5,-0.089705913084493,6.0,4.0,1.4
1081.0,11.0,71.0,-0.0748313106230034,7.0,4.0,1.7
1159.0,12.4,64.0,-0.082729647598996,8.0,4.0,2.0
1112.0,15.0,53.1,-0.1061385960616672,9.0,4.0,2.0
1112.0,16.6,44.4,-0.1847645384450945,10.0,4.0,1.9
1063.0,18.0,38.4,-0.240544065994377,11.0,4.0,2.1
1032.0,20.6,30.0,-0.32670013947251,12.0,4.0,1.8
936.0,19.9,26.7,-0.4882490695870857,13.0,4.0,1.5
883.0,19.8,23.1,-0.6380909748118669,14.0,4.0,1.3
942.0,21.4,22.7,-0.5582666983661271,15.0,4.0,1.4
943.0,22.1,21.3,-0.5789260364699225,16.0,4.0,1.5
1007.0,21.1,24.5,-0.5041810810473222,17.0,4.0,1.7
1037.0,18.3,31.6,-0.4212896584551358,18.0,4.0,2.0
1127.0,16.1,35.0,-0.4506717009462436,19.0,4.0,2.5
1123.0,14.8,41.5,-0.3668695903488015,20.0,4.0,2.4
1110.0,13.2,50.3,-0.2774677500448093,21.0,4.0,2.0
1247.0,12.3,55.5,-0.2336990652537264,22.0,4.0,2.9
1220.0,11.8,56.6,-0.2442395146089442,23.0,4.0,2.5
1028.0,11.2,56.2,-0.291823971619116,0.0,4.0,1.4
978.0,11.0,56.6,-0.2986756139266466,1.0,4.0,1.2
949.0,9.3,64.3,-0.283557257874831,2.0,4.0,1.0
910.0,8.8,66.0,-0.2875487480065464,3.0,4.0,1.0
836.0,7.7,70.7,-0.2926276148447954,5.0,4.0,0.7
856.0,7.4,71.0,-0.3084291455965701,6.0,4.0,0.8
888.0,8.2,66.6,-0.3170422277582677,7.0,4.0,0.9
912.0,8.7,64.3,-0.3192415413595468,8.0,4.0,1.1
938.0,13.0,47.9,-0.3402393231904569,9.0,4.0,1.0
1053.0,17.4,35.4,-0.3581045367483269,10.0,4.0,1.6
1087.0,20.2,29.2,-0.3812604194113469,11.0,4.0,1.8
1153.0,22.7,22.9,-0.4741723061179553,12.0,4.0,2.6
894.0,22.3,22.4,-0.5183538901867822,13.0,4.0,1.1
797.0,22.2,18.9,-0.6945481614755734,14.0,4.0,0.6
854.0,22.0,19.0,-0.6993664803738622,15.0,4.0,0.9
892.0,21.0,23.6,-0.5467982842248083,16.0,4.0,1.0
935.0,19.6,27.4,-0.4841836928195696,17.0,4.0,1.2
989.0,17.9,30.8,-0.4687244477473553,18.0,4.0,1.4
1063.0,16.4,35.3,-0.425871917885827,19.0,4.0,2.0
922.0,15.6,37.5,-0.4193105149302175,20.0,4.0,1.1
925.0,15.5,36.7,-0.4403671601174292,21.0,4.0,1.1
924.0,14.5,39.0,-0.4419216451187794,22.0,4.0,1.1
914.0,14.2,38.2,-0.4840214210139396,23.0,4.0,1.1
840.0,13.7,38.3,-0.5180180943474952,0.0,4.0,0.7
799.0,14.1,34.0,-0.6084384526329911,1.0,4.0,0.6
856.0,14.6,34.0,-0.5789260364699225,2.0,4.0,0.7
830.0,14.4,32.8,-0.6228751275746136,3.0,4.0,0.6
753.0,13.9,30.9,-0.7199019178687649,4.0,4.0,0.3
785.0,13.5,37.9,-0.5358016098361678,5.0,4.0,0.3
835.0,13.9,43.6,-0.3752754369451067,6.0,4.0,0.4
865.0,13.5,50.1,-0.2605858467900799,7.0,4.0,0.5
922.0,13.3,53.6,-0.2022385906343135,8.0,4.0,0.6
975.0,13.4,56.0,-0.1536174886655995,9.0,4.0,0.8
1040.0,13.0,59.6,-0.1210383283770561,10.0,4.0,1.0
1115.0,12.7,62.7,-0.0863207064665271,11.0,4.0,1.3
1004.0,12.1,60.5,-0.1619308671462205,12.0,4.0,1.1
895.0,11.2,64.4,-0.1581754349658763,13.0,4.0,0.6
917.0,10.7,67.6,-0.138917299186669,14.0,4.0,0.7
1025.0,11.4,61.2,-0.1940703038285026,15.0,4.0,1.2
1035.0,9.9,70.5,-0.1530346361690618,16.0,4.0,1.4
1025.0,10.3,65.2,-0.2044444738817252,17.0,4.0,1.2
1040.0,11.0,58.9,-0.2595482332080097,18.0,4.0,1.3
1070.0,10.6,59.5,-0.2750949569463096,19.0,4.0,1.8
964.0,10.6,57.7,-0.3062534580372163,20.0,4.0,1.2
904.0,10.6,56.1,-0.335612606209331,21.0,4.0,0.8
913.0,10.3,58.0,-0.3231020176830413,22.0,4.0,0.8
914.0,10.4,58.4,-0.3076127079406598,23.0,4.0,0.8
893.0,10.7,58.2,-0.2931637360210194,0.0,4.0,0.7
844.0,10.5,59.9,-0.2712839266421447,1.0,4.0,0.5
837.0,10.5,60.8,-0.2608454184982213,2.0,4.0,0.3
868.0,10.6,63.1,-0.2146794729020804,3.0,4.0,0.4
825.0,11.1,60.1,-0.2325627732307014,4.0,4.0,0.3
956.0,10.1,68.4,-0.1692473973066827,5.0,4.0,0.7
1124.0,10.0,68.7,-0.1677088444261091,6.0,4.0,1.6
1496.0,11.0,64.2,-0.1745915107320441,7.0,4.0,3.9
1452.0,12.0,58.1,-0.2060406434145475,8.0,4.0,4.5
1172.0,12.8,52.0,-0.2687948967332986,9.0,4.0,2.7
1020.0,12.6,50.8,-0.3028633944474449,10.0,4.0,1.6
1044.0,13.8,47.4,-0.2963865130819272,11.0,4.0,1.6
1020.0,15.1,42.7,-0.3155330006075571,12.0,4.0,1.6
1009.0,16.3,38.1,-0.3558181682187506,13.0,4.0,1.5
1073.0,16.6,36.7,-0.3758577633555063,14.0,4.0,1.8
1098.0,15.8,40.5,-0.322825774587362,15.0,4.0,2.1
1061.0,16.3,41.8,-0.2598075356858011,16.0,4.0,1.7
1289.0,16.1,42.8,-0.2506432250167946,17.0,4.0,3.0
1442.0,15.3,46.8,-0.2139360705632966,18.0,4.0,4.6
1479.0,14.7,47.0,-0.2465401291206058,19.0,4.0,5.0
1266.0,14.1,49.6,-0.2318059618928631,20.0,4.0,3.5
1149.0,13.5,54.1,-0.1802038008229533,21.0,4.0,2.1
1168.0,12.3,59.2,-0.1671177230516819,22.0,4.0,2.1
1079.0,11.6,62.2,-0.1613431504087629,23.0,4.0,1.5
1047.0,11.5,61.4,-0.185968197714152,0.0,4.0,1.1
936.0,10.9,64.6,-0.1749488024645415,1.0,4.0,0.9
900.0,11.1,63.2,-0.1826015960012735,2.0,4.0,0.7
839.0,10.7,64.4,-0.1882591494607079,3.0,4.0,0.4
905.0,10.2,65.8,-0.1989388626173923,5.0,4.0,0.9
1079.0,10.3,65.6,-0.19540679634261,6.0,4.0,1.6
1417.0,10.8,64.0,-0.1854865601371112,7.0,4.0,3.9
1529.0,13.3,55.6,-0.168063685047255,8.0,4.0,5.0
1397.0,15.8,46.8,-0.1829617616813779,9.0,4.0,4.3
1214.0,19.5,34.4,-0.2564418367157244,10.0,4.0,2.7
1109.0,21.1,30.2,-0.2943710606025775,11.0,4.0,2.1
1122.0,18.4,34.2,-0.3305895734630574,12.0,4.0,2.1
1489.0,13.5,53.4,-0.1989388626173923,9.0,4.0,3.9
1451.0,15.0,49.3,-0.1786483114276585,10.0,4.0,3.8
1454.0,17.1,42.1,-0.208254938820459,11.0,4.0,3.8
1392.0,18.4,36.9,-0.2538605239762702,12.0,4.0,3.9
1351.0,19.3,35.4,-0.2453891602615295,13.0,4.0,3.5
1418.0,19.2,35.7,-0.245133569205825,14.0,4.0,4.0
1303.0,21.5,30.4,-0.2643562471482841,15.0,4.0,3.0
1292.0,19.6,34.6,-0.2475643258558918,16.0,4.0,3.1
1560.0,19.6,35.5,-0.2210208059332311,17.0,4.0,5.2
1765.0,18.3,44.1,-0.0852311443626605,18.0,4.0,5.9
1875.0,17.4,47.8,-0.062726829908305,19.0,4.0,7.3
1746.0,16.8,49.8,-0.0569937215201203,20.0,4.0,6.1
1607.0,16.2,53.2,-0.0280908801665256,21.0,4.0,4.6
1277.0,14.9,59.1,-0.0072260450917395,22.0,4.0,2.5
1207.0,13.9,64.0,0.0129162252665462,23.0,4.0,2.2
1209.0,13.7,66.8,0.0401817896328317,0.0,4.0,2.0
1189.0,13.4,69.6,0.0665365238002442,1.0,4.0,1.9
1132.0,12.8,71.9,0.0612832284168984,2.0,4.0,1.6
974.0,12.9,68.5,0.0153811020383023,3.0,4.0,1.0
1033.0,11.9,74.8,0.0372957847436969,4.0,4.0,1.0
1075.0,11.6,76.4,0.0406619817188897,5.0,4.0,1.2
1242.0,11.7,75.3,0.0319830458530507,6.0,4.0,2.0
1657.0,12.8,71.0,0.0419094030772095,7.0,4.0,4.5
1406.0,13.8,61.1,-0.0413429635343824,8.0,4.0,4.1
1150.0,15.3,51.4,-0.118108088480329,9.0,4.0,2.6
1184.0,16.6,48.7,-0.0892684677581822,10.0,4.0,2.3
1223.0,17.6,46.7,-0.0699933718205349,11.0,4.0,2.6
1196.0,19.2,42.7,-0.0592193596599712,12.0,4.0,2.4
1559.0,15.7,62.5,0.1036390347594858,13.0,4.0,4.3
1544.0,14.5,75.7,0.2171254789886467,14.0,4.0,4.6
1485.0,14.4,77.4,0.2353882777306469,15.0,4.0,4.0
1498.0,14.6,74.9,0.2143853096403102,16.0,4.0,4.7
1593.0,14.6,76.0,0.2289665646169985,17.0,4.0,5.7
1529.0,14.0,76.3,0.1960600829044678,18.0,4.0,5.2
1689.0,13.9,78.0,0.2072580420839861,19.0,4.0,6.4
1535.0,13.8,78.0,0.2012250872131872,20.0,4.0,6.0
1304.0,13.5,79.4,0.2008161394301189,21.0,4.0,3.4
1235.0,13.1,80.1,0.1836540020277332,22.0,4.0,2.7
1281.0,12.8,81.0,0.1752130175566597,23.0,4.0,3.1
1167.0,12.7,80.6,0.1671233130360578,0.0,4.0,2.6
1134.0,12.5,81.8,0.1687296032744875,1.0,4.0,2.2
1100.0,12.7,81.2,0.1696583828405573,2.0,4.0,1.9
852.0,14.2,52.2,-0.1728069644253691,5.0,4.0,0.6
923.0,14.3,55.4,-0.1050272378677059,6.0,4.0,0.8
1490.0,14.0,58.0,-0.0831642412607688,7.0,4.0,4.0
1662.0,15.4,53.3,-0.0737541885886619,8.0,4.0,5.6
1553.0,19.1,42.1,-0.0798010702035548,9.0,4.0,5.0
1423.0,23.7,31.0,-0.1089224072241868,10.0,4.0,3.2
1458.0,26.9,25.7,-0.1118258151822568,11.0,4.0,3.8
1349.0,29.7,20.6,-0.1651105200636003,12.0,4.0,3.3
1326.0,29.2,21.5,-0.1539673632974268,13.0,4.0,3.0
1356.0,29.6,20.1,-0.2007707004624844,14.0,4.0,3.2
1460.0,30.0,19.4,-0.2107210313156525,15.0,4.0,4.4
1497.0,29.5,20.1,-0.2062864342477868,16.0,4.0,4.6
1645.0,27.0,26.8,-0.0615563056991058,17.0,4.0,5.2
