PT08.S1(CO),T,RH,log_AH,hour,month,Datetime
1390.0,9.6,81.1,-0.028399474521698,16.0,3.0,2004-03-24 16:00:00
1353.0,11.7,69.1,-0.05160913373323024,17.0,3.0,2004-03-24 17:00:00
1260.0,10.7,68.5,-0.12851542223542736,18.0,3.0,2004-03-24 18:00:00
1501.0,10.7,67.3,-0.1458353482235446,19.0,3.0,2004-03-24 19:00:00
1273.0,10.8,65.7,-0.16416734621391255,20.0,3.0,2004-03-24 20:00:00
1179.0,10.3,66.3,-0.18200160798303458,21.0,3.0,2004-03-24 21:00:00
1047.0,10.1,66.9,-0.19261434627938692,22.0,3.0,2004-03-24 22:00:00
973.0,10.4,61.1,-0.25915940551857963,23.0,3.0,2004-03-24 23:00:00
997.0,10.3,59.9,-0.28555101144282674,0.0,3.0,2004-03-25 00:00:00
970.0,11.0,58.4,-0.26318460085139356,1.0,3.0,2004-03-25 01:00:00
902.0,9.1,68.1,-0.23698895813626278,2.0,3.0,2004-03-25 02:00:00
921.0,9.5,68.2,-0.21183276016834304,3.0,3.0,2004-03-25 03:00:00
858.0,9.3,72.3,-0.16298962849446264,4.0,3.0,2004-03-25 04:00:00
878.0,9.9,66.8,-0.20432179707362194,5.0,3.0,2004-03-25 05:00:00
893.0,7.6,83.2,-0.13983694518779927,6.0,3.0,2004-03-25 06:00:00
1038.0,8.1,79.0,-0.1573558107762066,7.0,3.0,2004-03-25 07:00:00
1320.0,8.7,74.6,-0.1709069519787006,8.0,3.0,2004-03-25 08:00:00
1353.0,8.6,75.1,-0.1725692653512763,9.0,3.0,2004-03-25 09:00:00
1133.0,9.7,69.7,-0.17566376912988815,10.0,3.0,2004-03-25 10:00:00
1066.0,11.0,64.4,-0.16877374424868608,11.0,3.0,2004-03-25 11:00:00
1027.0,13.6,53.0,-0.19735397962791662,12.0,3.0,2004-03-25 12:00:00
1106.0,14.2,48.4,-0.2510287548037454,13.0,3.0,2004-03-25 13:00:00
1038.0,14.2,46.3,-0.29598309749116736,14.0,3.0,2004-03-25 14:00:00
1084.0,16.0,41.3,-0.2927616181950796,15.0,3.0,2004-03-25 15:00:00
1105.0,17.7,35.4,-0.3433357366426156,16.0,3.0,2004-03-25 16:00:00
1102.0,17.1,37.4,-0.32503785899554977,17.0,3.0,2004-03-25 17:00:00
1240.0,14.9,40.5,-0.3805286228181328,18.0,3.0,2004-03-25 18:00:00
1443.0,13.4,47.8,-0.31567010899194975,19.0,3.0,2004-03-25 19:00:00
1389.0,12.6,52.5,-0.2689257439693375,20.0,3.0,2004-03-25 20:00:00
1183.0,12.2,53.2,-0.28037549726934285,21.0,3.0,2004-03-25 21:00:00
1014.0,10.6,56.1,-0.33687231664255274,22.0,3.0,2004-03-25 22:00:00
979.0,9.9,59.5,-0.3180038323381698,23.0,3.0,2004-03-25 23:00:00
1048.0,9.6,61.1,-0.311565012915113,0.0,3.0,2004-03-26 00:00:00
1024.0,9.7,61.6,-0.2977324083052823,1.0,3.0,2004-03-26 01:00:00
974.0,9.4,62.6,-0.3013753995837834,2.0,3.0,2004-03-26 02:00:00
862.0,8.2,68.5,-0.29370014477734385,3.0,3.0,2004-03-26 03:00:00
925.0,8.0,69.4,-0.29316373602101947,4.0,3.0,2004-03-26 04:00:00
952.0,7.7,72.4,-0.2672260638843987,5.0,3.0,2004-03-26 05:00:00
1005.0,8.0,71.8,-0.2599372121432221,6.0,3.0,2004-03-26 06:00:00
1122.0,8.5,66.3,-0.3044891907681621,7.0,3.0,2004-03-26 07:00:00
1351.0,9.8,59.6,-0.3265615105126984,8.0,3.0,2004-03-26 08:00:00
1408.0,11.2,57.0,-0.28183254766288934,9.0,3.0,2004-03-26 09:00:00
1304.0,14.8,44.1,-0.3001595939628935,10.0,3.0,2004-03-26 10:00:00
1207.0,16.8,35.3,-0.39615854878786466,11.0,3.0,2004-03-26 11:00:00
1099.0,19.2,27.1,-0.5148336451635295,12.0,3.0,2004-03-26 12:00:00
1106.0,19.1,26.2,-0.5549516818085458,13.0,3.0,2004-03-26 13:00:00
1009.0,16.3,30.8,-0.5651058306790612,14.0,3.0,2004-03-26 14:00:00
962.0,14.2,36.8,-0.5239108633146462,15.0,3.0,2004-03-26 15:00:00
1093.0,13.4,41.0,-0.46330610779801434,16.0,3.0,2004-03-26 16:00:00
1180.0,14.2,43.3,-0.35924968431120136,17.0,3.0,2004-03-26 17:00:00
1168.0,12.1,45.6,-0.4458184624573806,18.0,3.0,2004-03-26 18:00:00
1168.0,10.4,48.0,-0.5031881966367794,19.0,3.0,2004-03-26 19:00:00
1140.0,10.0,51.1,-0.4652151125139384,20.0,3.0,2004-03-26 20:00:00
1001.0,9.8,50.8,-0.48256215849313133,21.0,3.0,2004-03-26 21:00:00
953.0,9.7,50.4,-0.5003803659044521,22.0,3.0,2004-03-26 22:00:00
972.0,9.9,50.2,-0.49380463943168784,23.0,3.0,2004-03-26 23:00:00
1021.0,9.4,53.4,-0.4620354595965587,0.0,3.0,2004-03-27 00:00:00
940.0,8.6,57.8,-0.4326307761809338,1.0,3.0,2004-03-27 01:00:00
1046.0,8.1,62.1,-0.39363535635458724,2.0,3.0,2004-03-27 02:00:00
1026.0,7.9,63.5,-0.38905056684006983,3.0,3.0,2004-03-27 03:00:00
915.0,8.2,58.9,-0.43943562767931776,5.0,3.0,2004-03-27 05:00:00
935.0,6.3,66.6,-0.444725822061467,6.0,3.0,2004-03-27 06:00:00
976.0,7.2,62.9,-0.44691229802233795,7.0,3.0,2004-03-27 07:00:00
1124.0,7.2,63.9,-0.4307829160924542,8.0,3.0,2004-03-27 08:00:00
1163.0,11.1,50.5,-0.4073669153977607,9.0,3.0,2004-03-27 09:00:00
1167.0,15.5,36.1,-0.4599740936085572,10.0,3.0,2004-03-27 10:00:00
1121.0,17.8,29.2,-0.5242486440981314,11.0,3.0,2004-03-27 11:00:00
1071.0,17.6,30.1,-0.5086613009366141,12.0,3.0,2004-03-27 12:00:00
1065.0,19.1,26.8,-0.5342648554997536,13.0,3.0,2004-03-27 13:00:00
1157.0,17.7,28.6,-0.5559973424127117,14.0,3.0,2004-03-27 14:00:00
1046.0,17.8,28.4,-0.5556486673743117,15.0,3.0,2004-03-27 15:00:00
1147.0,18.7,26.0,-0.5878866699024524,16.0,3.0,2004-03-27 16:00:00
1119.0,17.1,31.3,-0.5045122617093987,17.0,3.0,2004-03-27 17:00:00
1210.0,15.8,36.1,-0.4400565528777834,18.0,3.0,2004-03-27 18:00:00
1306.0,14.7,40.1,-0.4069161603754792,19.0,3.0,2004-03-27 19:00:00
1258.0,13.6,44.9,-0.3579614854641975,20.0,3.0,2004-03-27 20:00:00
1148.0,12.5,48.1,-0.3644191386721634,21.0,3.0,2004-03-27 21:00:00
1108.0,11.8,50.8,-0.35069287226118484,22.0,3.0,2004-03-27 22:00:00
1231.0,10.9,56.1,-0.311155428637423,23.0,3.0,2004-03-27 23:00:00
1293.0,10.9,55.9,-0.3178664036290963,0.0,3.0,2004-03-28 00:00:00
1274.0,10.3,58.1,-0.3177289938040776,1.0,3.0,2004-03-28 01:00:00
1135.0,9.3,62.2,-0.3155330006075571,2.0,3.0,2004-03-28 02:00:00
1151.0,8.2,66.7,-0.3180038323381698,3.0,3.0,2004-03-28 03:00:00
1010.0,8.3,64.9,-0.33911572756663044,4.0,3.0,2004-03-28 04:00:00
870.0,9.6,58.5,-0.35667494393873245,5.0,3.0,2004-03-28 05:00:00
983.0,7.7,66.4,-0.3581045367483269,6.0,3.0,2004-03-28 06:00:00
995.0,7.4,68.0,-0.35055087723077233,7.0,3.0,2004-03-28 07:00:00
1024.0,9.7,58.6,-0.3516874024276933,8.0,3.0,2004-03-28 08:00:00
1163.0,12.5,50.1,-0.3226876816505963,9.0,3.0,2004-03-28 09:00:00
1218.0,16.8,36.9,-0.35410681583302234,10.0,3.0,2004-03-28 10:00:00
1210.0,19.2,31.3,-0.37294951643148455,11.0,3.0,2004-03-28 11:00:00
1114.0,21.3,26.4,-0.4144553999462971,12.0,3.0,2004-03-28 12:00:00
995.0,21.2,23.1,-0.5502596930113978,13.0,3.0,2004-03-28 13:00:00
927.0,18.6,25.0,-0.6312997772338651,14.0,3.0,2004-03-28 14:00:00
1002.0,18.0,27.3,-0.5808904982142777,15.0,3.0,2004-03-28 15:00:00
987.0,18.2,28.3,-0.5364853705465683,16.0,3.0,2004-03-28 16:00:00
993.0,17.0,31.4,-0.5028574541168138,17.0,3.0,2004-03-28 17:00:00
1012.0,15.6,35.0,-0.48288625507674926,18.0,3.0,2004-03-28 18:00:00
1114.0,14.1,40.2,-0.4403671601174292,19.0,3.0,2004-03-28 19:00:00
1093.0,13.4,43.2,-0.4120366534912033,20.0,3.0,2004-03-28 20:00:00
968.0,12.3,46.8,-0.40256930499613885,21.0,3.0,2004-03-28 21:00:00
960.0,11.9,46.5,-0.4386600129658053,22.0,3.0,2004-03-28 22:00:00
942.0,11.5,46.6,-0.45902412520272745,23.0,3.0,2004-03-28 23:00:00
888.0,10.6,48.0,-0.48857501483117083,0.0,3.0,2004-03-29 00:00:00
818.0,10.7,45.8,-0.5284805590047114,1.0,3.0,2004-03-29 01:00:00
840.0,10.4,46.6,-0.5274632649190141,2.0,3.0,2004-03-29 02:00:00
894.0,10.1,47.8,-0.5254317761553527,3.0,3.0,2004-03-29 03:00:00
864.0,11.3,46.9,-0.4652151125139384,4.0,3.0,2004-03-29 04:00:00
898.0,10.1,51.2,-0.4555486082761511,5.0,3.0,2004-03-29 05:00:00
946.0,9.9,50.7,-0.4833725969846899,6.0,3.0,2004-03-29 06:00:00
1309.0,8.1,56.8,-0.4861330111756192,7.0,3.0,2004-03-29 07:00:00
1326.0,10.9,44.1,-0.5537331247772672,8.0,3.0,2004-03-29 08:00:00
966.0,11.8,37.6,-0.6570081339440722,9.0,3.0,2004-03-29 09:00:00
975.0,13.9,33.2,-0.6497046227171086,10.0,3.0,2004-03-29 10:00:00
988.0,15.6,30.1,-0.6377124736718448,11.0,3.0,2004-03-29 11:00:00
971.0,16.5,29.0,-0.6150756451397899,12.0,3.0,2004-03-29 12:00:00
1010.0,17.5,27.9,-0.594750858703752,13.0,3.0,2004-03-29 13:00:00
984.0,17.9,26.8,-0.6077036987424779,14.0,3.0,2004-03-29 14:00:00
962.0,18.2,26.1,-0.618596449295649,15.0,3.0,2004-03-29 15:00:00
1012.0,18.0,27.1,-0.593844979486083,16.0,3.0,2004-03-29 16:00:00
1058.0,17.0,28.9,-0.5873467616737338,17.0,3.0,2004-03-29 17:00:00
1173.0,16.1,31.3,-0.5656338602609858,18.0,3.0,2004-03-29 18:00:00
1127.0,14.5,35.4,-0.5380255436926452,19.0,3.0,2004-03-29 19:00:00
1020.0,13.2,37.9,-0.5563461390678,20.0,3.0,2004-03-29 20:00:00
949.0,13.1,34.4,-0.6597124044737079,21.0,3.0,2004-03-29 21:00:00
930.0,13.5,28.5,-0.8198448336059029,22.0,3.0,2004-03-29 22:00:00
900.0,12.4,31.9,-0.7802312874670587,23.0,3.0,2004-03-29 23:00:00
899.0,13.1,26.8,-0.9105572000263945,0.0,3.0,2004-03-30 00:00:00
866.0,11.6,33.6,-0.7776163371863952,1.0,3.0,2004-03-30 01:00:00
900.0,10.5,42.9,-0.6084384526329911,2.0,3.0,2004-03-30 02:00:00
949.0,11.7,38.7,-0.6352557021441676,3.0,3.0,2004-03-30 03:00:00
956.0,12.9,33.9,-0.6857744262305322,5.0,3.0,2004-03-30 05:00:00
1054.0,11.3,40.3,-0.6206404897731973,6.0,3.0,2004-03-30 06:00:00
1343.0,11.9,38.4,-0.6271721916364124,7.0,3.0,2004-03-30 07:00:00
1584.0,13.3,35.6,-0.6132275573840719,8.0,3.0,2004-03-30 08:00:00
1556.0,16.3,28.8,-0.6339353209280992,9.0,3.0,2004-03-30 09:00:00
1565.0,17.9,28.2,-0.5549516818085458,10.0,3.0,2004-03-30 10:00:00
1429.0,18.3,26.6,-0.5925781256382499,11.0,3.0,2004-03-30 11:00:00
1419.0,20.8,22.5,-0.6045870035804651,12.0,3.0,2004-03-30 12:00:00
1373.0,22.4,20.0,-0.6251147701681183,13.0,3.0,2004-03-30 13:00:00
1185.0,20.9,21.7,-0.635822113940676,14.0,3.0,2004-03-30 14:00:00
1122.0,19.1,26.5,-0.5464528014091419,15.0,3.0,2004-03-30 15:00:00
1085.0,18.1,30.6,-0.46282942549773526,16.0,3.0,2004-03-30 16:00:00
1249.0,17.3,34.7,-0.38742874562206586,17.0,3.0,2004-03-30 17:00:00
1236.0,15.8,40.4,-0.32462272026406364,18.0,3.0,2004-03-30 18:00:00
1334.0,15.9,42.0,-0.2822302937735357,19.0,3.0,2004-03-30 19:00:00
1264.0,15.9,43.5,-0.24974423311138874,20.0,3.0,2004-03-30 20:00:00
1073.0,15.0,46.1,-0.2442395146089442,21.0,3.0,2004-03-30 21:00:00
1053.0,15.1,44.6,-0.27786376351444264,22.0,3.0,2004-03-30 22:00:00
1098.0,14.9,43.5,-0.3144368097606006,23.0,3.0,2004-03-30 23:00:00
1029.0,14.8,41.0,-0.3783364407199117,0.0,3.0,2004-03-31 00:00:00
973.0,14.8,40.8,-0.38360577375527083,1.0,3.0,2004-03-31 01:00:00
972.0,14.8,40.8,-0.3806749393009456,2.0,3.0,2004-03-31 02:00:00
832.0,14.2,36.1,-0.5407695001390628,3.0,3.0,2004-03-31 03:00:00
851.0,14.5,36.1,-0.52289820500026,4.0,3.0,2004-03-31 04:00:00
909.0,14.6,36.0,-0.5196982022695891,5.0,3.0,2004-03-31 05:00:00
1038.0,14.4,38.5,-0.4634650524061531,6.0,3.0,2004-03-31 06:00:00
1636.0,13.8,58.2,-0.09112893341110193,7.0,3.0,2004-03-31 07:00:00
1580.0,13.2,61.1,-0.07731310310267026,8.0,3.0,2004-03-31 08:00:00
1262.0,10.4,74.4,-0.06357898164287133,9.0,3.0,2004-03-31 09:00:00
1197.0,11.5,71.0,-0.042698754533115245,10.0,3.0,2004-03-31 10:00:00
1277.0,12.2,70.0,-0.007629027164491163,11.0,3.0,2004-03-31 11:00:00
1430.0,12.3,73.3,0.043251041994314954,12.0,3.0,2004-03-31 12:00:00
1242.0,11.3,78.1,0.04027784649857008,13.0,3.0,2004-03-31 13:00:00
1349.0,13.6,69.2,0.07194849931258404,14.0,3.0,2004-03-31 14:00:00
1390.0,14.9,59.3,-0.0026033858701149278,15.0,3.0,2004-03-31 15:00:00
1224.0,15.7,50.9,-0.1056939045590639,16.0,3.0,2004-03-31 16:00:00
1253.0,15.2,52.9,-0.0957402722808358,17.0,3.0,2004-03-31 17:00:00
1312.0,15.5,50.8,-0.11867092971767863,18.0,3.0,2004-03-31 18:00:00
1254.0,14.3,52.9,-0.15303463616906182,19.0,3.0,2004-03-31 19:00:00
1198.0,13.2,56.0,-0.16889213648229384,20.0,3.0,2004-03-31 20:00:00
1060.0,12.6,57.0,-0.18452398034915465,21.0,3.0,2004-03-31 21:00:00
1050.0,12.3,57.8,-0.19552838428123637,22.0,3.0,2004-03-31 22:00:00
1029.0,12.0,58.4,-0.20285084804644732,23.0,3.0,2004-03-31 23:00:00
1143.0,12.0,61.6,-0.15163717466295976,0.0,4.0,2004-04-01 00:00:00
1044.0,11.5,63.9,-0.14479458490323338,1.0,4.0,2004-04-01 01:00:00
1034.0,10.7,67.2,-0.14734058789870913,2.0,4.0,2004-04-01 02:00:00
956.0,9.0,73.1,-0.1750679280826465,3.0,4.0,2004-04-01 03:00:00
909.0,10.2,66.6,-0.18645006737773479,4.0,4.0,2004-04-01 04:00:00
996.0,11.0,63.7,-0.18332205712753813,5.0,4.0,2004-04-01 05:00:00
1154.0,9.6,68.8,-0.19322073766295517,6.0,4.0,2004-04-01 06:00:00
1510.0,9.5,69.6,-0.1895878927859998,7.0,4.0,2004-04-01 07:00:00
1722.0,11.9,60.9,-0.16782711064350203,8.0,4.0,2004-04-01 08:00:00
1512.0,16.2,48.6,-0.11743309689209555,9.0,4.0,2004-04-01 09:00:00
1258.0,19.2,39.6,-0.14006698889711844,10.0,4.0,2004-04-01 10:00:00
1094.0,19.7,38.4,-0.1343317127952918,11.0,4.0,2004-04-01 11:00:00
1129.0,20.6,36.7,-0.12817433872350817,12.0,4.0,2004-04-01 12:00:00
1125.0,21.8,33.9,-0.13113426802480113,13.0,4.0,2004-04-01 13:00:00
,,,,14.0,4.0,2004-04-01 14:00:00
,,,,15.0,4.0,2004-04-01 15:00:00
,,,,16.0,4.0,2004-04-01 16:00:00
1308.0,23.6,27.5,-0.23407811636698939,17.0,4.0,2004-04-01 17:00:00
1529.0,22.8,32.1,-0.12624372657425048,18.0,4.0,2004-04-01 18:00:00
1592.0,20.8,36.7,-0.11900878658220215,19.0,4.0,2004-04-01 19:00:00
1536.0,18.3,40.9,-0.16334279819617337,20.0,4.0,2004-04-01 20:00:00
1192.0,16.8,44.0,-0.18140197973457098,21.0,4.0,2004-04-01 21:00:00
1186.0,15.8,48.0,-0.15443405330706395,22.0,4.0,2004-04-01 22:00:00
1203.0,14.9,52.0,-0.13273171245395826,23.0,4.0,2004-04-01 23:00:00
1139.0,14.1,54.4,-0.13914713141015833,0.0,4.0,2004-04-02 00:00:00
1072.0,13.3,58.8,-0.11406495628797267,1.0,4.0,2004-04-02 01:00:00
954.0,13.3,60.9,-0.08023439271060595,2.0,4.0,2004-04-02 02:00:00
951.0,11.8,64.3,-0.12002304259973036,3.0,4.0,2004-04-02 03:00:00
968.0,11.3,72.9,-0.026549335233536524,5.0,4.0,2004-04-02 05:00:00
1067.0,11.4,71.8,-0.033453376259219576,6.0,4.0,2004-04-02 06:00:00
1386.0,11.9,73.7,0.025082780367463243,7.0,4.0,2004-04-02 07:00:00
1474.0,12.6,70.2,0.021859334352893528,8.0,4.0,2004-04-02 08:00:00
1569.0,13.6,65.3,0.0135083500247923,9.0,4.0,2004-04-02 09:00:00
1375.0,16.9,52.3,0.0012991557316201288,10.0,4.0,2004-04-02 10:00:00
1328.0,19.4,44.1,-0.014606152389362114,11.0,4.0,2004-04-02 11:00:00
1341.0,22.9,33.8,-0.07020789504349645,12.0,4.0,2004-04-02 12:00:00
1297.0,23.6,31.3,-0.10524941071909748,13.0,4.0,2004-04-02 13:00:00
1303.0,24.7,30.5,-0.06496527885235907,14.0,4.0,2004-04-02 14:00:00
1281.0,26.1,27.3,-0.09420079539882702,15.0,4.0,2004-04-02 15:00:00
1248.0,27.6,22.8,-0.18777640747691846,16.0,4.0,2004-04-02 16:00:00
1382.0,26.9,22.3,-0.24948752665381171,17.0,4.0,2004-04-02 17:00:00
1491.0,24.3,30.1,-0.10402807042404769,18.0,4.0,2004-04-02 18:00:00
1620.0,21.2,40.1,-0.0022024235552000394,19.0,4.0,2004-04-02 19:00:00
1693.0,19.4,42.5,-0.053084371092455285,20.0,4.0,2004-04-02 20:00:00
1374.0,18.5,43.0,-0.09717191175227355,21.0,4.0,2004-04-02 21:00:00
1287.0,17.8,47.0,-0.05477302584729153,22.0,4.0,2004-04-02 22:00:00
1408.0,16.8,53.2,0.009950330853168092,23.0,4.0,2004-04-02 23:00:00
1254.0,17.1,51.8,-0.0010005003335835344,0.0,4.0,2004-04-03 00:00:00
1141.0,16.2,54.2,-0.006722545760826811,1.0,4.0,2004-04-03 01:00:00
1141.0,15.1,58.2,-0.011465478109278096,2.0,4.0,2004-04-03 02:00:00
1042.0,15.1,57.6,-0.02061095390412435,3.0,4.0,2004-04-03 03:00:00
986.0,14.5,58.0,-0.05255725073867607,4.0,4.0,2004-04-03 04:00:00
1005.0,13.7,61.6,-0.037598030415318485,5.0,4.0,2004-04-03 05:00:00
1041.0,13.9,59.6,-0.06102470183777461,6.0,4.0,2004-04-03 06:00:00
1272.0,13.3,61.7,-0.06198179235588136,7.0,4.0,2004-04-03 07:00:00
1436.0,15.1,55.8,-0.05276806553865572,8.0,4.0,2004-04-03 08:00:00
1472.0,17.0,50.5,-0.032110053918233586,9.0,4.0,2004-04-03 09:00:00
1461.0,15.6,57.4,0.0074720148387010564,10.0,4.0,2004-04-05 10:00:00
1430.0,16.6,55.2,0.037488444410991605,11.0,4.0,2004-04-05 11:00:00
1498.0,17.0,54.3,0.042484611606155395,12.0,4.0,2004-04-05 12:00:00
1454.0,18.0,51.5,0.05373032242096771,13.0,4.0,2004-04-05 13:00:00
1402.0,19.5,47.5,0.06325644963501477,14.0,4.0,2004-04-05 14:00:00
1327.0,21.6,41.7,0.058834785720892555,15.0,4.0,2004-04-05 15:00:00
1273.0,22.2,38.3,0.010544213875671097,16.0,4.0,2004-04-05 16:00:00
1457.0,20.3,42.8,0.005286004429237438,17.0,4.0,2004-04-05 17:00:00
1543.0,19.7,45.4,0.03072317264284048,18.0,4.0,2004-04-05 18:00:00
1499.0,18.8,47.5,0.01970458327433543,19.0,4.0,2004-04-05 19:00:00
1378.0,17.9,49.4,0.006379606964038988,20.0,4.0,2004-04-05 20:00:00
1243.0,17.5,50.9,0.008959741371471801,21.0,4.0,2004-04-05 21:00:00
1196.0,17.4,51.8,0.02273948696948934,22.0,4.0,2004-04-05 22:00:00
1137.0,17.0,53.9,0.035656677208034684,23.0,4.0,2004-04-05 23:00:00
1015.0,16.6,55.4,0.03998964821615841,0.0,4.0,2004-04-06 00:00:00
978.0,15.9,57.0,0.022152804641133284,1.0,4.0,2004-04-06 01:00:00
933.0,15.0,59.2,0.005882663158155512,2.0,4.0,2004-04-06 02:00:00
927.0,14.5,61.4,0.0040916179032535575,3.0,4.0,2004-04-06 03:00:00
908.0,14.1,61.6,-0.01176898359999889,4.0,4.0,2004-04-06 04:00:00
980.0,14.6,58.8,-0.029325829381828733,5.0,4.0,2004-04-06 05:00:00
1236.0,14.4,58.9,-0.041447189914173475,6.0,4.0,2004-04-06 06:00:00
1664.0,15.3,55.2,-0.0473012731180131,7.0,4.0,2004-04-06 07:00:00
1757.0,16.2,52.5,-0.04332512473837365,8.0,4.0,2004-04-06 08:00:00
1524.0,18.4,46.3,-0.02696018158278308,9.0,4.0,2004-04-06 09:00:00
1329.0,19.6,41.8,-0.06113100000423132,10.0,4.0,2004-04-06 10:00:00
1167.0,20.2,40.1,-0.0650719967437148,11.0,4.0,2004-04-06 11:00:00
1369.0,20.9,36.6,-0.1121613668883301,12.0,4.0,2004-04-06 12:00:00
1284.0,20.4,34.7,-0.19492059237046985,13.0,4.0,2004-04-06 13:00:00
1221.0,19.3,35.4,-0.24679607997943842,14.0,4.0,2004-04-06 14:00:00
1096.0,18.6,36.9,-0.2447503050682685,15.0,4.0,2004-04-06 15:00:00
1143.0,18.8,36.8,-0.2378765509162745,16.0,4.0,2004-04-06 16:00:00
1251.0,17.5,40.6,-0.2146794729020804,17.0,4.0,2004-04-06 17:00:00
1268.0,16.8,44.3,-0.1710255970521031,18.0,4.0,2004-04-06 18:00:00
1314.0,16.3,47.7,-0.13398864000331678,19.0,4.0,2004-04-06 19:00:00
1315.0,15.6,50.7,-0.1112668124285867,20.0,4.0,2004-04-06 20:00:00
1095.0,15.7,49.4,-0.13147636278838593,21.0,4.0,2004-04-06 21:00:00
1027.0,15.8,48.6,-0.14467901136944397,22.0,4.0,2004-04-06 22:00:00
1012.0,15.7,47.0,-0.18332205712753813,23.0,4.0,2004-04-06 23:00:00
948.0,15.7,45.9,-0.2081317936937718,0.0,4.0,2004-04-07 00:00:00
889.0,15.6,44.9,-0.23319388716771114,1.0,4.0,2004-04-07 01:00:00
830.0,15.6,44.4,-0.24500579817134469,2.0,4.0,2004-04-07 02:00:00
801.0,16.1,42.4,-0.2590298298786186,3.0,4.0,2004-04-07 03:00:00
804.0,15.7,45.4,-0.21529939729116068,4.0,4.0,2004-04-07 04:00:00
824.0,15.3,50.1,-0.14884809673641589,5.0,4.0,2004-04-07 05:00:00
1000.0,14.2,58.6,-0.05731136671311352,6.0,4.0,2004-04-07 06:00:00
1307.0,14.3,58.2,-0.05858295743229787,7.0,4.0,2004-04-07 07:00:00
1286.0,15.0,52.0,-0.12590341688915566,8.0,4.0,2004-04-07 08:00:00
1150.0,13.6,61.4,-0.04929529172487751,9.0,4.0,2004-04-07 09:00:00
1087.0,16.1,53.1,-0.033039854078200155,10.0,4.0,2004-04-07 10:00:00
1016.0,16.6,44.3,-0.1870527311698561,11.0,4.0,2004-04-07 11:00:00
1029.0,17.4,40.3,-0.23294139379432077,12.0,4.0,2004-04-07 12:00:00
1109.0,18.1,42.2,-0.14167877833193795,13.0,4.0,2004-04-07 13:00:00
997.0,14.4,51.8,-0.17043251240154111,14.0,4.0,2004-04-07 14:00:00
1177.0,10.9,76.4,-0.004711079730119223,15.0,4.0,2004-04-07 15:00:00
1045.0,16.4,47.7,-0.12567660808800193,16.0,4.0,2004-04-07 16:00:00
1171.0,18.0,37.1,-0.27470003822861183,17.0,4.0,2004-04-07 17:00:00
1221.0,14.7,48.7,-0.2120799789582302,18.0,4.0,2004-04-07 18:00:00
1262.0,11.3,71.3,-0.04982069498395592,19.0,4.0,2004-04-07 19:00:00
1207.0,10.0,74.0,-0.0957402722808358,20.0,4.0,2004-04-07 20:00:00
956.0,9.8,71.8,-0.13903220869555735,21.0,4.0,2004-04-07 21:00:00
1020.0,9.3,75.2,-0.1282880203015309,22.0,4.0,2004-04-07 22:00:00
1107.0,9.6,76.0,-0.09563023101525009,23.0,4.0,2004-04-07 23:00:00
1020.0,9.3,75.0,-0.127947014330622,0.0,4.0,2004-04-08 00:00:00
1051.0,9.0,76.7,-0.12499649017468527,1.0,4.0,2004-04-08 01:00:00
965.0,8.2,79.6,-0.14248564829675534,2.0,4.0,2004-04-08 02:00:00
890.0,7.6,80.6,-0.169958297810556,3.0,4.0,2004-04-08 03:00:00
869.0,8.1,72.1,-0.24871780243364003,5.0,4.0,2004-04-08 05:00:00
939.0,8.1,70.4,-0.27325333579965994,6.0,4.0,2004-04-08 06:00:00
1274.0,8.1,70.5,-0.2708905098119441,7.0,4.0,2004-04-08 07:00:00
1512.0,9.9,64.3,-0.24092572111000776,8.0,4.0,2004-04-08 08:00:00
1435.0,13.0,54.2,-0.2119563619236453,9.0,4.0,2004-04-08 09:00:00
1207.0,16.5,42.6,-0.2342044986736347,10.0,4.0,2004-04-08 10:00:00
1223.0,19.3,34.2,-0.2789205667832081,11.0,4.0,2004-04-08 11:00:00
1121.0,21.5,27.4,-0.365139236636599,12.0,4.0,2004-04-08 12:00:00
1176.0,20.4,26.7,-0.4583913139175696,13.0,4.0,2004-04-08 13:00:00
1144.0,20.6,22.6,-0.6102777027376507,14.0,4.0,2004-04-08 14:00:00
1136.0,20.6,24.8,-0.5223922601374562,15.0,4.0,2004-04-08 15:00:00
1085.0,21.0,25.4,-0.46776613430554376,16.0,4.0,2004-04-08 16:00:00
1297.0,21.5,24.5,-0.47755204700306525,17.0,4.0,2004-04-08 17:00:00
1408.0,19.3,28.6,-0.4530285250397739,18.0,4.0,2004-04-08 18:00:00
1618.0,18.0,32.9,-0.39497037101552296,19.0,4.0,2004-04-08 19:00:00
1319.0,15.8,39.8,-0.3430538479867673,20.0,4.0,2004-04-08 20:00:00
1045.0,15.3,41.5,-0.3293377477206134,21.0,4.0,2004-04-08 21:00:00
1058.0,14.1,46.0,-0.30611763460746594,22.0,4.0,2004-04-08 22:00:00
,,,,23.0,4.0,2004-04-08 23:00:00
,,,,0.0,4.0,2004-04-09 00:00:00
,,,,1.0,4.0,2004-04-09 01:00:00
,,,,2.0,4.0,2004-04-09 02:00:00
,,,,3.0,4.0,2004-04-09 03:00:00
,,,,4.0,4.0,2004-04-09 04:00:00
,,,,5.0,4.0,2004-04-09 05:00:00
,,,,6.0,4.0,2004-04-09 06:00:00
,,,,7.0,4.0,2004-04-09 07:00:00
,,,,8.0,4.0,2004-04-09 08:00:00
,,,,9.0,4.0,2004-04-09 09:00:00
