PT08.S1(CO),T,RH,log_AH,hour,month,Datetime,CO
1211.0,18.8,60.8,0.26512966798126947,18.0,10.0,2004-10-14 18:00:00,
1340.0,19.3,59.6,0.2772528769612416,19.0,10.0,2004-10-14 19:00:00,
1299.0,17.6,69.2,0.3223008668473956,20.0,10.0,2004-10-14 20:00:00,
1046.0,16.4,77.1,0.3536804649584034,21.0,10.0,2004-10-14 21:00:00,
949.0,16.6,77.3,0.37094267406974146,22.0,10.0,2004-10-14 22:00:00,
966.0,15.9,78.1,0.3392540779957684,23.0,10.0,2004-10-14 23:00:00,
1062.0,15.1,82.3,0.3371148872199312,0.0,10.0,2004-10-15 00:00:00,
934.0,14.8,83.8,0.3368293157180262,1.0,10.0,2004-10-15 01:00:00,
862.0,14.4,84.6,0.3216486220150538,2.0,10.0,2004-10-15 02:00:00,
823.0,15.8,77.6,0.32150362092729157,3.0,10.0,2004-10-15 03:00:00,
839.0,15.2,79.4,0.307852279241164,4.0,10.0,2004-10-15 04:00:00,
879.0,14.8,81.9,0.31736222655319146,5.0,10.0,2004-10-15 05:00:00,
1095.0,14.6,82.9,0.3152486001695863,6.0,10.0,2004-10-15 06:00:00,
1359.0,14.8,80.4,0.2947569861237428,7.0,10.0,2004-10-15 07:00:00,
1354.0,15.6,77.1,0.30210259511301113,8.0,10.0,2004-10-15 08:00:00,
1420.0,17.3,70.9,0.3275756361134576,9.0,10.0,2004-10-15 09:00:00,
1265.0,22.2,51.3,0.30328471567918863,10.0,10.0,2004-10-15 10:00:00,
1146.0,24.4,43.9,0.2764188801730702,11.0,10.0,2004-10-15 11:00:00,
1150.0,22.7,47.6,0.2615177524311012,12.0,10.0,2004-10-15 12:00:00,
1282.0,20.5,61.5,0.3834239772312842,13.0,10.0,2004-10-15 13:00:00,
1067.0,23.3,40.4,0.1328686730744242,14.0,10.0,2004-10-15 14:00:00,
1185.0,23.2,39.9,0.11082555508888461,15.0,10.0,2004-10-15 15:00:00,
1312.0,21.5,44.5,0.12133228516752496,16.0,10.0,2004-10-15 16:00:00,
1319.0,20.9,48.5,0.17210285659962274,17.0,10.0,2004-10-15 17:00:00,
1255.0,19.8,53.1,0.19556678354397525,18.0,10.0,2004-10-15 18:00:00,
1123.0,20.1,53.6,0.22130185643483866,19.0,10.0,2004-10-15 19:00:00,
1126.0,19.6,56.0,0.2329354537766789,20.0,10.0,2004-10-15 20:00:00,
924.0,18.6,60.4,0.24818732175364133,21.0,10.0,2004-10-15 21:00:00,
982.0,14.5,78.3,0.2530906276821619,22.0,10.0,2004-10-15 22:00:00,
936.0,16.3,70.5,0.25626880174603756,23.0,10.0,2004-10-15 23:00:00,
1069.0,14.1,83.8,0.2971372312225361,0.0,10.0,2004-10-16 00:00:00,
967.0,14.5,81.3,0.29259498431242537,1.0,10.0,2004-10-16 01:00:00,
869.0,14.7,80.7,0.29371384468349976,2.0,10.0,2004-10-16 02:00:00,
916.0,14.5,82.1,0.29958593945460454,3.0,10.0,2004-10-16 03:00:00,
886.0,15.0,78.4,0.28765707213927566,4.0,10.0,2004-10-16 04:00:00,
926.0,14.5,80.5,0.279221381533914,5.0,10.0,2004-10-16 05:00:00,
971.0,14.6,79.0,0.2686521465449753,6.0,10.0,2004-10-16 06:00:00,
1029.0,15.0,74.8,0.23680974207802444,7.0,10.0,2004-10-16 07:00:00,
1124.0,15.9,70.4,0.23570433335906796,8.0,10.0,2004-10-16 08:00:00,
1063.0,17.4,62.3,0.20554968291316175,9.0,10.0,2004-10-16 09:00:00,
1028.0,21.3,42.9,0.0701788346212465,10.0,10.0,2004-10-16 10:00:00,
944.0,22.0,38.9,0.015282623531156982,11.0,10.0,2004-10-16 11:00:00,
913.0,20.3,41.3,-0.025830760034521515,12.0,10.0,2004-10-16 12:00:00,
966.0,20.2,45.6,0.06419471204199682,13.0,10.0,2004-10-16 13:00:00,
833.0,20.8,37.4,-0.09354174440836421,14.0,10.0,2004-10-16 14:00:00,
891.0,21.6,35.9,-0.0873023284027966,15.0,10.0,2004-10-16 15:00:00,
995.0,22.0,35.7,-0.06945726501522174,16.0,10.0,2004-10-16 16:00:00,
1038.0,19.9,42.0,-0.03407398033375144,17.0,10.0,2004-10-16 17:00:00,
1146.0,19.2,46.3,0.015676479385007616,18.0,10.0,2004-10-16 18:00:00,
1059.0,17.9,56.9,0.14366734981241305,19.0,10.0,2004-10-16 19:00:00,
1065.0,14.7,75.5,0.22745424690129437,20.0,10.0,2004-10-16 20:00:00,
1013.0,15.1,78.9,0.2933410303034593,21.0,10.0,2004-10-16 21:00:00,
942.0,17.2,66.7,0.2613637641339075,22.0,10.0,2004-10-16 22:00:00,
925.0,15.4,73.2,0.2433382585997291,23.0,10.0,2004-10-16 23:00:00,
871.0,16.5,68.5,0.24318144505071715,0.0,10.0,2004-10-17 00:00:00,
864.0,16.4,70.3,0.2647460411687232,1.0,10.0,2004-10-17 01:00:00,
929.0,15.4,78.1,0.30431792610320657,2.0,10.0,2004-10-17 02:00:00,
912.0,15.8,75.5,0.29535257875600057,3.0,10.0,2004-10-17 03:00:00,
817.0,16.0,69.5,0.2270558881341253,4.0,10.0,2004-10-17 04:00:00,
786.0,15.0,71.0,0.18498467421343837,5.0,10.0,2004-10-17 05:00:00,
827.0,13.9,75.2,0.17260786460631544,6.0,10.0,2004-10-17 06:00:00,
789.0,15.9,62.1,0.10463024907808299,7.0,10.0,2004-10-17 07:00:00,
875.0,15.9,61.0,0.08718636167891596,8.0,10.0,2004-10-17 08:00:00,
959.0,17.1,58.7,0.12504548897422443,9.0,10.0,2004-10-17 09:00:00,
969.0,19.2,51.9,0.13137907805637994,10.0,10.0,2004-10-17 10:00:00,
947.0,21.5,42.6,0.07677583880204963,11.0,10.0,2004-10-17 11:00:00,
960.0,21.6,39.9,0.015479570848386375,12.0,10.0,2004-10-17 12:00:00,
1017.0,21.6,40.4,0.030432207120201914,13.0,10.0,2004-10-17 13:00:00,
979.0,22.0,37.3,-0.023473356185642127,14.0,10.0,2004-10-17 14:00:00,
843.0,22.1,35.2,-0.07763726972715247,15.0,10.0,2004-10-17 15:00:00,
877.0,22.4,36.0,-0.038636883614918176,16.0,10.0,2004-10-17 16:00:00,
1053.0,20.9,40.3,-0.013490590182499144,17.0,10.0,2004-10-17 17:00:00,
1047.0,19.8,41.5,-0.05245186000242424,18.0,10.0,2004-10-17 18:00:00,
1105.0,18.2,46.0,-0.0473012731180131,19.0,10.0,2004-10-17 19:00:00,
1008.0,17.3,50.3,-0.016434306463424773,20.0,10.0,2004-10-17 20:00:00,
975.0,15.8,57.6,0.02673929718962151,21.0,10.0,2004-10-17 21:00:00,
954.0,15.5,59.7,0.04046993255371312,22.0,10.0,2004-10-17 22:00:00,
987.0,15.5,60.6,0.055813064819212686,23.0,10.0,2004-10-17 23:00:00,
880.0,15.8,59.9,0.06541313854823212,0.0,10.0,2004-10-18 00:00:00,
856.0,14.8,64.3,0.07045846364856137,1.0,10.0,2004-10-18 01:00:00,
788.0,14.8,64.7,0.07584931228343783,2.0,10.0,2004-10-18 02:00:00,
760.0,13.8,67.6,0.05647484692797899,3.0,10.0,2004-10-18 03:00:00,
777.0,14.5,65.0,0.06503839617922215,4.0,10.0,2004-10-18 04:00:00,
825.0,14.0,67.4,0.0679389830081929,5.0,10.0,2004-10-18 05:00:00,
1011.0,12.6,73.6,0.06756518616242388,6.0,10.0,2004-10-18 06:00:00,
1237.0,13.3,70.4,0.06868615778844686,7.0,10.0,2004-10-18 07:00:00,
1298.0,14.4,65.8,0.07445791091800973,8.0,10.0,2004-10-18 08:00:00,
1153.0,16.8,57.8,0.0904803531283746,9.0,10.0,2004-10-18 09:00:00,
1101.0,19.7,49.3,0.11323939560651071,10.0,10.0,2004-10-18 10:00:00,
1215.0,21.1,47.2,0.1534933209571086,11.0,10.0,2004-10-18 11:00:00,
1163.0,22.2,43.2,0.13339388317053105,12.0,10.0,2004-10-18 12:00:00,
1285.0,21.4,47.2,0.17621964460248637,13.0,10.0,2004-10-18 13:00:00,
1288.0,19.9,55.4,0.23917436838673742,14.0,10.0,2004-10-18 14:00:00,
1362.0,20.3,54.0,0.2424754796137017,15.0,10.0,2004-10-18 15:00:00,
1405.0,20.0,56.5,0.26627966619134485,16.0,10.0,2004-10-18 16:00:00,
1610.0,19.7,57.8,0.27292370147623557,17.0,10.0,2004-10-18 17:00:00,
1612.0,19.3,59.0,0.2682698689303196,18.0,10.0,2004-10-18 18:00:00,
1520.0,18.5,60.3,0.23948922985029578,19.0,10.0,2004-10-18 19:00:00,
1489.0,17.8,66.3,0.29341560429954144,20.0,10.0,2004-10-18 20:00:00,
1181.0,17.6,65.9,0.2757360014333803,21.0,10.0,2004-10-18 21:00:00,
995.0,17.5,63.5,0.23285623016800208,22.0,10.0,2004-10-18 22:00:00,
998.0,16.5,67.2,0.2224232919897266,23.0,10.0,2004-10-18 23:00:00,
984.0,16.2,69.1,0.23031775506221003,0.0,10.0,2004-10-19 00:00:00,
1022.0,14.9,74.7,0.2282504886823544,1.0,10.0,2004-10-19 01:00:00,
951.0,14.1,76.7,0.20481663462132557,2.0,10.0,2004-10-19 02:00:00,
910.0,14.0,76.6,0.199014779735615,3.0,10.0,2004-10-19 03:00:00,
932.0,14.9,73.8,0.2151113796169455,4.0,10.0,2004-10-19 04:00:00,
974.0,15.2,73.1,0.22872792960811028,5.0,10.0,2004-10-19 05:00:00,
1117.0,15.2,73.4,0.23317308695138816,6.0,10.0,2004-10-19 06:00:00,
1367.0,15.2,74.7,0.24873332231320613,7.0,10.0,2004-10-19 07:00:00,
1583.0,15.8,71.7,0.24529635595534308,8.0,10.0,2004-10-19 08:00:00,
1526.0,16.6,68.4,0.24912314027315743,9.0,10.0,2004-10-19 09:00:00,
1399.0,17.6,64.9,0.2565783274004471,10.0,10.0,2004-10-19 10:00:00,
1436.0,18.3,63.8,0.2859305394129745,11.0,10.0,2004-10-19 11:00:00,
1455.0,19.4,61.1,0.3113009380504149,12.0,10.0,2004-10-19 12:00:00,
1311.0,20.9,58.1,0.35016379232307504,13.0,10.0,2004-10-19 13:00:00,
1174.0,22.0,54.0,0.3445821195845928,14.0,10.0,2004-10-19 14:00:00,
1242.0,22.8,53.0,0.3703214059725833,15.0,10.0,2004-10-19 15:00:00,
1267.0,21.7,57.6,0.3890646867403835,16.0,10.0,2004-10-19 16:00:00,
1401.0,21.3,60.8,0.41903922813528227,17.0,10.0,2004-10-19 17:00:00,
1428.0,21.2,61.7,0.4258557977558984,18.0,10.0,2004-10-19 18:00:00,
1478.0,21.2,62.2,0.4365114765134898,19.0,10.0,2004-10-19 19:00:00,
1518.0,20.8,65.1,0.4562849571047976,20.0,10.0,2004-10-19 20:00:00,
1468.0,19.9,69.0,0.4622864281013287,21.0,10.0,2004-10-19 21:00:00,
1369.0,18.8,73.7,0.4564750290159093,22.0,10.0,2004-10-19 22:00:00,
1244.0,19.2,71.3,0.4525395154940932,23.0,10.0,2004-10-19 23:00:00,
1217.0,19.0,71.6,0.4414112348816335,0.0,10.0,2004-10-20 00:00:00,
1103.0,19.5,69.7,0.4444293781263053,1.0,10.0,2004-10-20 01:00:00,
1118.0,19.4,70.1,0.44635110058050687,2.0,10.0,2004-10-20 02:00:00,
1087.0,18.4,74.5,0.44686293680409295,3.0,10.0,2004-10-20 03:00:00,
1069.0,18.7,73.4,0.4511393115993389,4.0,10.0,2004-10-20 04:00:00,
1112.0,18.4,74.6,0.4466710289192884,5.0,10.0,2004-10-20 05:00:00,
1196.0,18.5,74.4,0.44858845249025114,6.0,10.0,2004-10-20 06:00:00,
1522.0,18.8,73.0,0.4534295346246817,7.0,10.0,2004-10-20 07:00:00,
1715.0,19.9,69.9,0.47225110178621477,8.0,10.0,2004-10-20 08:00:00,
1582.0,21.3,66.1,0.5041634808924402,9.0,10.0,2004-10-20 09:00:00,
1494.0,23.0,61.8,0.5385380623325264,10.0,10.0,2004-10-20 10:00:00,
1631.0,22.4,64.6,0.5464437013677366,11.0,10.0,2004-10-20 11:00:00,
1650.0,23.8,59.9,0.5525048507574792,12.0,10.0,2004-10-20 12:00:00,
1640.0,24.7,56.9,0.5580145065684489,13.0,10.0,2004-10-20 13:00:00,
1589.0,25.4,55.1,0.5658818295140691,14.0,10.0,2004-10-20 14:00:00,
1538.0,25.7,54.5,0.5700751829699511,15.0,10.0,2004-10-20 15:00:00,
1015.0,21.4,69.3,0.5604725636554044,4.0,10.0,2004-10-21 04:00:00,
930.0,19.6,71.3,0.4774756440844366,4.0,10.0,2004-10-22 04:00:00,
910.0,19.6,66.9,0.41376391092285947,4.0,10.0,2004-10-23 04:00:00,
1035.0,18.7,73.8,0.4513303639801143,4.0,10.0,2004-10-24 04:00:00,
882.0,15.5,78.6,0.3148107398400336,4.0,10.0,2004-10-25 04:00:00,
851.0,15.0,77.9,0.2774044380406468,4.0,10.0,2004-10-26 04:00:00,
895.0,17.0,81.0,0.4396088526750018,4.0,10.0,2004-10-27 04:00:00,
838.0,14.6,79.9,0.27429283533276494,4.0,10.0,2004-10-28 04:00:00,
894.0,18.2,76.6,0.4641741709221777,4.0,10.0,2004-10-29 04:00:00,
931.0,16.9,79.8,0.4212072150567722,4.0,10.0,2004-10-30 04:00:00,
844.0,18.4,74.2,0.4434671302411719,4.0,10.0,2004-10-31 04:00:00,
1253.0,18.4,77.9,0.4940252850876446,4.0,11.0,2004-11-01 04:00:00,
791.0,17.2,74.0,0.36380943283933187,4.0,11.0,2004-11-02 04:00:00,
836.0,16.4,74.4,0.3205606010177203,4.0,11.0,2004-11-03 04:00:00,
1473.0,20.6,56.0,0.29765715547385907,10.0,11.0,2004-11-04 10:00:00,
1360.0,23.6,48.0,0.3189626924848128,11.0,11.0,2004-11-04 11:00:00,
1305.0,23.7,49.8,0.36693215839138066,12.0,11.0,2004-11-04 12:00:00,
1337.0,24.7,47.4,0.37342389389670083,13.0,11.0,2004-11-04 13:00:00,
1414.0,25.9,42.8,0.34514877210010936,14.0,11.0,2004-11-04 14:00:00,
1463.0,26.8,43.3,0.4039305980162129,15.0,11.0,2004-11-04 15:00:00,
1530.0,26.6,45.5,0.4417970373555547,16.0,11.0,2004-11-04 16:00:00,
1915.0,24.8,53.9,0.5118051438794908,17.0,11.0,2004-11-04 17:00:00,
854.0,17.0,52.3,0.0008995952428359939,4.0,11.0,2004-11-07 04:00:00,
1189.0,9.5,57.9,-0.3744025826563466,20.0,11.0,2004-11-08 20:00:00,
1054.0,8.6,60.5,-0.38742874562206586,21.0,11.0,2004-11-08 21:00:00,
943.0,8.5,59.7,-0.4081186255737277,22.0,11.0,2004-11-08 22:00:00,
903.0,7.9,61.4,-0.4182464424728975,23.0,11.0,2004-11-08 23:00:00,
858.0,7.1,63.6,-0.4397460420850386,0.0,11.0,2004-11-09 00:00:00,
821.0,7.2,62.2,-0.45224229966709334,1.0,11.0,2004-11-09 01:00:00,
781.0,5.6,67.9,-0.47048374448261276,2.0,11.0,2004-11-09 02:00:00,
741.0,5.1,68.7,-0.4980739398408275,3.0,11.0,2004-11-09 03:00:00,
720.0,4.4,71.4,-0.5068336024964532,4.0,11.0,2004-11-09 04:00:00,
733.0,4.1,73.1,-0.4985677263704886,5.0,11.0,2004-11-09 05:00:00,
780.0,3.2,76.8,-0.5170113828530768,6.0,11.0,2004-11-09 06:00:00,
915.0,3.7,76.2,-0.4882490695870857,7.0,11.0,2004-11-09 07:00:00,
1228.0,4.9,70.7,-0.47916547103812185,8.0,11.0,2004-11-09 08:00:00,
1239.0,7.1,62.0,-0.46760650464601416,9.0,11.0,2004-11-09 09:00:00,
1209.0,8.1,59.1,-0.44675596252604505,10.0,11.0,2004-11-09 10:00:00,
1257.0,11.1,48.8,-0.44161055474451766,11.0,11.0,2004-11-09 11:00:00,
1007.0,11.3,46.5,-0.4790040114430347,12.0,11.0,2004-11-09 12:00:00,
1020.0,12.5,42.3,-0.49364079901188973,13.0,11.0,2004-11-09 13:00:00,
1094.0,12.5,42.8,-0.48175237628028356,14.0,11.0,2004-11-09 14:00:00,
812.0,13.8,64.0,0.004191204618468052,4.0,11.0,2004-11-12 04:00:00,
681.0,10.7,39.2,-0.6841874391884735,4.0,11.0,2004-11-15 04:00:00,
1268.0,14.1,39.2,-0.4655336345742838,11.0,11.0,2004-11-17 11:00:00,
714.0,9.7,22.5,-1.3100743352084816,4.0,11.0,2004-11-20 04:00:00,
819.0,1.8,61.7,-0.8264500278743656,7.0,11.0,2004-11-21 07:00:00,
814.0,4.2,54.8,-0.7828530936444383,4.0,11.0,2004-11-22 04:00:00,
820.0,2.6,60.8,-0.7887774115751954,5.0,11.0,2004-11-22 05:00:00,
1084.0,7.9,81.8,-0.13250334981309375,4.0,11.0,2004-11-23 04:00:00,
1090.0,8.7,77.6,-0.13318859424374477,4.0,11.0,2004-11-26 04:00:00,
1046.0,10.5,78.6,-0.002402884616310315,2.0,11.0,2004-11-28 02:00:00,
857.0,8.5,81.7,-0.09717191175227355,4.0,12.0,2004-12-01 04:00:00,
1005.0,11.6,79.7,0.08231704248921375,4.0,12.0,2004-12-04 04:00:00,
828.0,11.9,71.4,-0.00793137032628028,4.0,12.0,2004-12-07 04:00:00,
721.0,13.2,35.6,-0.6208265189803193,4.0,12.0,2004-12-10 04:00:00,
869.0,6.3,64.6,-0.4785197890140752,4.0,12.0,2004-12-13 04:00:00,
,,,,4.0,12.0,2004-12-16 04:00:00,
833.0,5.1,46.5,-0.8855190732074014,4.0,12.0,2004-12-19 04:00:00,
776.0,5.1,44.8,-0.9245749514618526,4.0,12.0,2004-12-22 04:00:00,
1332.0,9.1,68.7,-0.2325627732307014,4.0,12.0,2004-12-25 04:00:00,
969.0,11.1,65.3,-0.15070661742470323,1.0,12.0,2004-12-28 01:00:00,
939.0,10.2,66.9,-0.18356232623008756,2.0,12.0,2004-12-28 02:00:00,
961.0,9.5,70.1,-0.18116222907410814,3.0,12.0,2004-12-28 03:00:00,
916.0,9.8,69.4,-0.17471059379261952,4.0,12.0,2004-12-28 04:00:00,
835.0,10.7,62.5,-0.2206466711156225,5.0,12.0,2004-12-28 05:00:00,
885.0,10.4,64.8,-0.2060406434145475,6.0,12.0,2004-12-28 06:00:00,
1088.0,9.7,73.1,-0.13102026243840395,7.0,12.0,2004-12-28 07:00:00,
1358.0,9.3,77.0,-0.1033625129951532,8.0,12.0,2004-12-28 08:00:00,
1456.0,9.1,77.1,-0.1112668124285867,9.0,12.0,2004-12-28 09:00:00,
1274.0,10.6,67.9,-0.14317776967632798,10.0,12.0,2004-12-28 10:00:00,
1092.0,12.7,56.7,-0.18584776657051283,11.0,12.0,2004-12-28 11:00:00,
1111.0,13.0,53.9,-0.2195251057914988,12.0,12.0,2004-12-28 12:00:00,
1177.0,13.9,49.0,-0.2578644040425988,13.0,12.0,2004-12-28 13:00:00,
1199.0,14.4,49.2,-0.21977423384460593,14.0,12.0,2004-12-28 14:00:00,
1121.0,14.3,48.6,-0.23572233352106983,15.0,12.0,2004-12-28 15:00:00,
1252.0,13.6,52.8,-0.2012597578142055,16.0,12.0,2004-12-28 16:00:00,
1233.0,13.1,54.3,-0.20248344861790707,17.0,12.0,2004-12-28 17:00:00,
1215.0,12.4,59.3,-0.15899573149045795,18.0,12.0,2004-12-28 18:00:00,
1193.0,12.1,61.5,-0.141909246182693,19.0,12.0,2004-12-28 19:00:00,
1195.0,12.0,60.8,-0.16016875215282134,20.0,12.0,2004-12-28 20:00:00,
1301.0,11.0,73.8,-0.03283315709524021,21.0,12.0,2004-12-28 21:00:00,
1126.0,9.6,82.9,-0.01005033585350145,22.0,12.0,2004-12-28 22:00:00,
1013.0,8.6,83.5,-0.06485857234849643,23.0,12.0,2004-12-28 23:00:00,
982.0,8.7,83.0,-0.06262036198166732,0.0,12.0,2004-12-29 00:00:00,
970.0,8.8,81.2,-0.08186102648032045,1.0,12.0,2004-12-29 01:00:00,
959.0,8.9,79.0,-0.10181126614668479,2.0,12.0,2004-12-29 02:00:00,
925.0,9.0,76.5,-0.12465660459955569,3.0,12.0,2004-12-29 03:00:00,
847.0,9.0,75.8,-0.13685118274919714,4.0,12.0,2004-12-29 04:00:00,
885.0,9.1,73.9,-0.1536174886655995,5.0,12.0,2004-12-29 05:00:00,
883.0,9.4,70.9,-0.17602144424547475,6.0,12.0,2004-12-29 06:00:00,
892.0,10.1,65.9,-0.20481259462948634,7.0,12.0,2004-12-29 07:00:00,
970.0,10.1,64.6,-0.22727708259581675,8.0,12.0,2004-12-29 08:00:00,
904.0,9.3,64.7,-0.2777317415986129,9.0,12.0,2004-12-29 09:00:00,
919.0,9.9,61.3,-0.2878154146747933,10.0,12.0,2004-12-29 10:00:00,
929.0,10.6,59.9,-0.26474710116928507,11.0,12.0,2004-12-29 11:00:00,
938.0,11.1,55.3,-0.3112919380909146,12.0,12.0,2004-12-29 12:00:00,
971.0,12.0,49.3,-0.37106368139083207,13.0,12.0,2004-12-29 13:00:00,
914.0,11.6,46.8,-0.44675596252604505,14.0,12.0,2004-12-29 14:00:00,
892.0,12.0,44.0,-0.48304834276654407,15.0,12.0,2004-12-29 15:00:00,
913.0,11.8,44.3,-0.48759749764678356,16.0,12.0,2004-12-29 16:00:00,
928.0,11.3,45.4,-0.5003803659044521,17.0,12.0,2004-12-29 17:00:00,
1035.0,11.3,44.1,-0.5261084806305082,18.0,12.0,2004-12-29 18:00:00,
1033.0,11.2,45.1,-0.5156706754291904,19.0,12.0,2004-12-29 19:00:00,
990.0,10.8,47.3,-0.490696252470825,20.0,12.0,2004-12-29 20:00:00,
934.0,10.7,47.7,-0.4898798592505281,21.0,12.0,2004-12-29 21:00:00,
881.0,10.5,46.9,-0.5181859781722831,22.0,12.0,2004-12-29 22:00:00,
855.0,10.2,45.4,-0.5741204741383044,23.0,12.0,2004-12-29 23:00:00,
832.0,9.7,46.0,-0.5895081458004594,0.0,12.0,2004-12-30 00:00:00,
848.0,9.8,45.2,-0.5998390034262935,1.0,12.0,2004-12-30 01:00:00,
806.0,9.4,45.4,-0.6245543890943336,2.0,12.0,2004-12-30 02:00:00,
796.0,9.3,44.0,-0.6630060236479585,3.0,12.0,2004-12-30 03:00:00,
777.0,8.8,45.2,-0.6667000105450971,4.0,12.0,2004-12-30 04:00:00,
785.0,8.7,45.6,-0.6678693733756768,5.0,12.0,2004-12-30 05:00:00,
766.0,8.5,44.8,-0.6971552019574841,6.0,12.0,2004-12-30 06:00:00,
808.0,8.7,43.4,-0.7123299999767193,7.0,12.0,2004-12-30 07:00:00,
975.0,8.5,43.6,-0.7205183773560774,8.0,12.0,2004-12-30 08:00:00,
943.0,8.8,42.0,-0.7396100549702862,9.0,12.0,2004-12-30 09:00:00,
886.0,10.8,35.1,-0.7876776644061786,10.0,12.0,2004-12-30 10:00:00,
861.0,11.7,34.4,-0.7524726466447601,11.0,12.0,2004-12-30 11:00:00,
881.0,12.6,31.7,-0.7737066884183622,12.0,12.0,2004-12-30 12:00:00,
855.0,12.5,30.3,-0.8285088184906219,13.0,12.0,2004-12-30 13:00:00,
855.0,11.4,32.8,-0.815540828774012,14.0,12.0,2004-12-30 14:00:00,
844.0,12.1,31.1,-0.8248516715573735,15.0,12.0,2004-12-30 15:00:00,
900.0,12.3,29.7,-0.8613291738001808,16.0,12.0,2004-12-30 16:00:00,
883.0,9.8,36.4,-0.817803785159501,17.0,12.0,2004-12-30 17:00:00,
994.0,9.3,40.8,-0.7379353633500794,18.0,12.0,2004-12-30 18:00:00,
927.0,8.6,45.1,-0.6855759150636271,19.0,12.0,2004-12-30 19:00:00,
1078.0,9.3,41.7,-0.7166205367455875,20.0,12.0,2004-12-30 20:00:00,
952.0,8.7,44.3,-0.693547260581285,21.0,12.0,2004-12-30 21:00:00,
882.0,8.0,47.6,-0.6707987768961835,22.0,12.0,2004-12-30 22:00:00,
924.0,7.7,47.2,-0.6981597223834896,23.0,12.0,2004-12-30 23:00:00,
987.0,7.2,50.2,-0.6698213552564486,0.0,12.0,2004-12-31 00:00:00,
930.0,6.9,50.3,-0.687363935804218,1.0,12.0,2004-12-31 01:00:00,
861.0,6.7,50.7,-0.693547260581285,2.0,12.0,2004-12-31 02:00:00,
783.0,7.6,46.4,-0.7196965157934818,3.0,12.0,2004-12-31 03:00:00,
744.0,7.4,45.7,-0.7520482884801063,4.0,12.0,2004-12-31 04:00:00,
753.0,6.9,49.3,-0.7107003398075344,5.0,12.0,2004-12-31 05:00:00,
787.0,7.8,48.1,-0.6743254263193577,6.0,12.0,2004-12-31 06:00:00,
820.0,8.1,47.8,-0.6622300779252237,7.0,12.0,2004-12-31 07:00:00,
840.0,8.5,46.7,-0.6556587361489536,8.0,12.0,2004-12-31 08:00:00,
897.0,8.9,44.1,-0.6853774432955846,9.0,12.0,2004-12-31 09:00:00,
989.0,9.4,42.5,-0.6855759150636271,10.0,12.0,2004-12-31 10:00:00,
909.0,10.8,36.3,-0.7524726466447601,11.0,12.0,2004-12-31 11:00:00,
865.0,11.9,30.6,-0.8523774061305023,12.0,12.0,2004-12-31 12:00:00,
924.0,12.2,29.7,-0.8663107995691344,13.0,12.0,2004-12-31 13:00:00,
912.0,12.0,31.1,-0.8347107448817322,14.0,12.0,2004-12-31 14:00:00,
872.0,12.7,28.4,-0.8770700187208739,15.0,12.0,2004-12-31 15:00:00,
917.0,13.3,27.5,-0.871078389052607,16.0,12.0,2004-12-31 16:00:00,
962.0,11.4,30.8,-0.8799588026267647,17.0,12.0,2004-12-31 17:00:00,
932.0,9.8,34.0,-0.8886755648411817,18.0,12.0,2004-12-31 18:00:00,
930.0,9.3,33.6,-0.9268462458136717,19.0,12.0,2004-12-31 19:00:00,
962.0,9.6,32.3,-0.9490722213985346,20.0,12.0,2004-12-31 20:00:00,
974.0,9.1,32.5,-0.976571662759085,21.0,12.0,2004-12-31 21:00:00,
1055.0,9.1,37.2,-0.8416471888783893,22.0,12.0,2004-12-31 22:00:00,
1003.0,7.8,38.4,-0.8952633646820796,23.0,12.0,2004-12-31 23:00:00,
1046.0,8.2,40.1,-0.8266785731844679,0.0,1.0,2005-01-01 00:00:00,
,,,,4.0,1.0,2005-01-03 04:00:00,
950.0,12.0,64.6,-0.0987159729391577,4.0,1.0,2005-01-06 04:00:00,
934.0,13.7,61.1,-0.04740612239727035,4.0,1.0,2005-01-09 04:00:00,
958.0,12.4,72.5,0.04027784649857008,5.0,1.0,2005-01-10 05:00:00,
989.0,13.0,70.3,0.04898062222162188,6.0,1.0,2005-01-10 06:00:00,
1002.0,10.7,71.3,-0.08762974996097406,4.0,1.0,2005-01-12 04:00:00,
978.0,2.4,86.6,-0.45114262160481694,4.0,1.0,2005-01-15 04:00:00,
873.0,4.5,53.8,-0.7826343470614815,4.0,1.0,2005-01-18 04:00:00,
873.0,6.9,76.4,-0.2664425694593618,3.0,1.0,2005-01-19 03:00:00,
828.0,4.8,75.7,-0.41703174447962976,4.0,1.0,2005-01-19 04:00:00,
830.0,4.7,78.9,-0.38272562113867487,5.0,1.0,2005-01-19 05:00:00,
840.0,5.0,75.0,-0.41143287988795596,6.0,1.0,2005-01-19 06:00:00,
873.0,5.3,75.9,-0.3821392828046677,11.0,1.0,2005-01-19 11:00:00,
889.0,6.3,73.0,-0.3532522366612301,12.0,1.0,2005-01-19 12:00:00,
1071.0,5.4,65.9,-0.5196982022695891,4.0,1.0,2005-01-21 04:00:00,
973.0,15.4,29.3,-0.6796388305351531,16.0,1.0,2005-01-22 16:00:00,
951.0,14.4,25.7,-0.8691686248054201,17.0,1.0,2005-01-22 17:00:00,
1066.0,7.0,39.9,-0.9147918557504191,1.0,1.0,2005-01-23 01:00:00,
1051.0,5.7,44.3,-0.8933068954837797,2.0,1.0,2005-01-23 02:00:00,
